timestamp,dam_lbmp_kwh,hour,day_of_week,month,temperature_2m,temp_change_3h,precipitation,wind_power_proxy,solar_generation_proxy,cloud_cover,rt_lbmp_kwh
2025-01-02 07:00:00,0.05129,7,3,1,33.5,-1.7999999999999972,0.0,0.054872,0.0,3,0.08246816510642563
2025-01-02 08:00:00,0.05087,8,3,1,32.9,-2.200000000000003,0.0,0.0441117037037037,0.0,17,0.0660432887570652
2025-01-02 09:00:00,0.04892,9,3,1,35.7,1.2000000000000028,0.0,0.0534406296296296,16.0,0,0.06119558129688227
2025-01-02 10:00:00,0.04835,10,3,1,37.4,3.899999999999999,0.0,0.0520343703703703,136.0,3,0.07896639008754403
2025-01-02 11:00:00,0.04733,11,3,1,39.2,6.300000000000004,0.0,0.0534406296296296,275.0,13,0.06484306029228652
2025-01-02 12:00:00,0.04625,12,3,1,40.5,4.799999999999997,0.0,0.1225166296296296,378.0,9,0.07429473853654198
2025-01-02 13:00:00,0.0475499999999999,13,3,1,41.0,3.6000000000000014,0.0,0.1517037037037037,345.0,50,0.059349701463219225
2025-01-02 14:00:00,0.04817,14,3,1,41.5,2.299999999999997,0.0,0.1176489999999999,344.0,62,0.06853067430282413
2025-01-02 15:00:00,0.05248,15,3,1,41.6,1.1000000000000014,0.0,0.135269037037037,334.0,61,0.08730608768359312
2025-01-02 16:00:00,0.0614399999999999,16,3,1,40.3,-0.7000000000000028,0.0,0.0672536296296296,159.0,97,0.10739217896880958
2025-01-02 17:00:00,0.0752999999999999,17,3,1,38.3,-3.200000000000003,0.0,0.0813703703703703,74.0,90,0.11677382217034228
2025-01-02 18:00:00,0.08038,18,3,1,36.0,-5.600000000000001,0.0,0.0656133703703703,0.0,25,0.11417230004284695
2025-01-02 19:00:00,0.07313,19,3,1,35.2,-5.099999999999994,0.0,0.0534406296296296,0.0,74,0.1000435724414488
2025-01-02 20:00:00,0.06228,20,3,1,34.5,-3.799999999999997,0.0,0.050653,0.0,34,0.07342095826435484
2025-01-02 21:00:00,0.0522199999999999,21,3,1,35.0,-1.0,0.0,0.0723379629629629,0.0,70,0.06609495701055651
2025-01-02 22:00:00,0.04847,22,3,1,34.4,-0.8000000000000043,0.0,0.0624132962962963,0.0,58,0.06198461084131924
2025-01-02 23:00:00,0.04588,23,3,1,33.3,-1.2000000000000028,0.0,0.037037037037037,0.0,30,0.06917352441682459
2025-01-03 00:00:00,0.04757,0,4,1,32.5,-2.5,0.0,0.027910037037037,0.0,13,0.06435262685528131
2025-01-03 01:00:00,0.04557,1,4,1,31.7,-2.6999999999999997,0.0,0.035937,0.0,5,0.043131099586161556
2025-01-03 02:00:00,0.04494,2,4,1,30.9,-2.3999999999999986,0.0,0.046656,0.0,2,0.0572970318402913
2025-01-03 03:00:00,0.04559,3,4,1,30.5,-2.0,0.0,0.0453719629629629,0.0,5,0.0517782017352098
2025-01-03 04:00:00,0.04667,4,4,1,30.2,-1.5,0.0,0.0393039999999999,0.0,6,0.05042952989977084
2025-01-03 05:00:00,0.05194,5,4,1,29.8,-1.099999999999998,0.0,0.032768,0.0,6,0.066540356776617
2025-01-03 06:00:00,0.0591,6,4,1,29.5,-1.0,0.0,0.0227453703703703,0.0,0,0.0781784000210138
2025-01-03 07:00:00,0.06213,7,4,1,29.2,-1.0,0.0,0.0169086296296296,0.0,3,0.08057825767700029
2025-01-03 08:00:00,0.06555,8,4,1,28.9,-0.9000000000000021,0.0,0.0132559629629629,0.0,7,0.06995037072979912
2025-01-03 09:00:00,0.06765,9,4,1,31.2,1.6999999999999993,0.0,0.0111393703703703,16.0,14,0.08218724069351728
2025-01-03 10:00:00,0.06164,10,4,1,33.0,3.8000000000000007,0.0,0.0162583703703703,133.0,0,0.08320313851351281
2025-01-03 11:00:00,0.06156,11,4,1,34.4,5.5,0.0,0.0235576296296296,276.0,0,0.09057690847720054
2025-01-03 12:00:00,0.06036,12,4,1,36.0,4.800000000000001,0.0,0.050653,384.0,31,0.07973862539732424
2025-01-03 13:00:00,0.06156,13,4,1,36.4,3.3999999999999986,0.0,0.035937,421.0,61,0.08539935305498675
2025-01-03 14:00:00,0.06516,14,4,1,37.4,3.0,0.0,0.0381592962962962,435.0,73,0.0862981829012264
2025-01-03 15:00:00,0.0669,15,4,1,37.6,1.6000000000000014,0.0,0.0348589629629629,339.0,48,0.09010252433857262
2025-01-03 16:00:00,0.08447,16,4,1,37.8,1.3999999999999986,0.0,0.035937,247.0,94,0.13450379730689982
2025-01-03 17:00:00,0.10546,17,4,1,37.4,0.0,0.0,0.0101712962962962,97.0,94,0.17324128735158273
2025-01-03 18:00:00,0.09228,18,4,1,36.0,-1.6000000000000014,0.0,0.0092609999999999,0.0,94,0.1358475750780124
2025-01-03 19:00:00,0.08109,19,4,1,34.7,-3.0999999999999943,0.0,0.009709037037037,0.0,100,0.1224216470343476
2025-01-03 20:00:00,0.08027,20,4,1,33.4,-4.0,0.0,0.0076066296296296,0.0,100,0.11125916982804536
2025-01-03 21:00:00,0.0619,21,4,1,30.7,-5.300000000000001,0.0,0.006162037037037,0.0,30,0.07145205580100096
2025-01-03 22:00:00,0.06014,22,4,1,30.0,-4.700000000000003,0.0,0.0092609999999999,0.0,96,0.07564573639981181
2025-01-03 23:00:00,0.05988,23,4,1,29.6,-3.799999999999997,0.0,0.0092609999999999,0.0,2,0.08390078304235554
2025-01-04 00:00:00,0.05793,0,5,1,29.3,-1.3999999999999986,0.0,0.013824,0.0,0,0.06820972399093811
2025-01-04 01:00:00,0.05528,1,5,1,28.9,-1.1000000000000014,0.0,0.021952,0.0,0,0.07685579533877836
2025-01-04 02:00:00,0.05354,2,5,1,28.9,-0.7000000000000028,0.0,0.027910037037037,0.0,15,0.041147078271237356
2025-01-04 03:00:00,0.0542999999999999,3,5,1,28.5,-0.8000000000000007,0.0,0.0269999999999999,0.0,100,0.06890736454559378
2025-01-04 04:00:00,0.05447,4,5,1,29.1,0.2000000000000028,0.0,0.0288402962962962,0.0,100,0.06420082707296537
2025-01-04 05:00:00,0.05575,5,5,1,29.7,0.8000000000000007,0.0,0.035937,0.0,69,0.06346586259021532
2025-01-04 06:00:00,0.05578,6,5,1,28.8,0.3000000000000007,0.0,0.046656,0.0,67,0.06457722582543564
2025-01-04 07:00:00,0.0602199999999999,7,5,1,28.0,-1.1000000000000014,0.0,0.0492962962962962,0.0,10,0.05145878558452543
2025-01-04 08:00:00,0.06279,8,5,1,27.7,-2.0,0.0,0.0520343703703703,0.0,17,0.06782641006352537
2025-01-04 09:00:00,0.06481,9,5,1,29.3,0.5,0.0,0.035937,15.0,36,0.07841975652965857
2025-01-04 10:00:00,0.0759,10,5,1,30.7,2.6999999999999997,0.0,0.0563287037037037,111.0,68,0.1020463072547596
2025-01-04 11:00:00,0.1,11,5,1,31.5,3.8000000000000007,0.0,0.1083039629629629,213.0,78,0.11270440873367601
2025-01-04 12:00:00,0.078,12,5,1,31.8,2.5,0.0,0.0871347037037037,274.0,100,0.08609248089930746
2025-01-04 13:00:00,0.08578,13,5,1,31.2,0.5,0.0,0.1016296296296296,250.0,100,0.0952564060770636
2025-01-04 14:00:00,0.07138,14,5,1,31.5,0.0,0.0,0.1433293703703703,273.0,60,0.08839479367920003
2025-01-04 15:00:00,0.07927,15,5,1,31.5,-0.3000000000000007,0.0,0.1152642962962962,294.0,39,0.09401249449031006
2025-01-04 16:00:00,0.10039,16,5,1,31.1,-0.0999999999999978,0.0,0.1275167037037037,240.0,97,0.10989615457491536
2025-01-04 17:00:00,0.13541,17,5,1,30.0,-1.5,0.0,0.060853037037037,103.0,65,0.1614326858587215
2025-01-04 18:00:00,0.12636,18,5,1,29.0,-2.5,0.0,0.047964037037037,0.0,84,0.14609896344524995
2025-01-04 19:00:00,0.1083499999999999,19,5,1,28.9,-2.200000000000003,0.0,0.0381592962962962,0.0,70,0.13270664126040085
2025-01-04 20:00:00,0.11268,20,5,1,28.5,-1.5,0.0,0.0381592962962962,0.0,30,0.12291855554320714
2025-01-04 21:00:00,0.09702,21,5,1,28.8,-0.1999999999999993,0.0,0.0338027037037036,0.0,8,0.10923592291721786
2025-01-04 22:00:00,0.07325,22,5,1,28.1,-0.7999999999999972,0.0,0.0381592962962962,0.0,12,0.07953379119478711
2025-01-04 23:00:00,0.06886,23,5,1,27.8,-0.6999999999999993,0.0,0.0381592962962962,0.0,1,0.06540435137014508
2025-01-05 00:00:00,0.0798199999999999,0,6,1,27.0,-1.8000000000000007,0.0,0.0317546296296296,0.0,23,0.09031032389337222
2025-01-05 01:00:00,0.07992,1,6,1,26.5,-1.6000000000000014,0.0,0.0288402962962962,0.0,35,0.08925270072848425
2025-01-05 02:00:00,0.0769,2,6,1,26.1,-1.6999999999999993,0.0,0.0348589629629629,0.0,23,0.0828757545146238
2025-01-05 03:00:00,0.07284,3,6,1,25.8,-1.1999999999999993,0.0,0.0243889999999999,0.0,16,0.0765353507421437
2025-01-05 04:00:00,0.07282,4,6,1,25.8,-0.6999999999999993,0.0,0.0227453703703703,0.0,7,0.06714000098285289
2025-01-05 05:00:00,0.07335,5,6,1,25.7,-0.4000000000000021,0.0,0.0182607037037037,0.0,10,0.0756991807409184
2025-01-05 06:00:00,0.07671,6,6,1,25.9,0.0999999999999978,0.0,0.0211772962962962,0.0,15,0.0801640355401381
2025-01-05 07:00:00,0.07829,7,6,1,26.2,0.3999999999999986,0.0,0.020421037037037,0.0,44,0.07879185008665882
2025-01-05 08:00:00,0.0798499999999999,8,6,1,26.2,0.5,0.0,0.0211772962962962,0.0,90,0.08558079662903047
2025-01-05 09:00:00,0.08167,9,6,1,26.8,0.9000000000000021,0.0,0.020421037037037,14.0,74,0.09322313766667012
2025-01-05 10:00:00,0.08603,10,6,1,28.0,1.8000000000000007,0.0,0.0235576296296296,121.0,97,0.11147898918551763
2025-01-05 11:00:00,0.08603,11,6,1,29.4,3.1999999999999997,0.0,0.0492962962962962,171.0,100,0.09954751630501975
2025-01-05 12:00:00,0.08448,12,6,1,30.6,3.8000000000000007,0.0,0.0534406296296296,239.0,100,0.1009429235250075
2025-01-05 13:00:00,0.08563,13,6,1,31.2,3.1999999999999997,0.0,0.0563287037037037,236.0,100,0.10137355430639695
2025-01-05 14:00:00,0.08675,14,6,1,31.6,2.200000000000003,0.0,0.064,237.0,69,0.0887864366086712
2025-01-05 15:00:00,0.09,15,6,1,32.5,1.8999999999999984,0.0,0.0593189999999999,361.0,1,0.10980603659049808
2025-01-05 16:00:00,0.10892,16,6,1,32.0,0.8000000000000007,0.0,0.047964037037037,288.0,8,0.1334285612172875
2025-01-05 17:00:00,0.15,17,6,1,30.6,-1.0,0.0,0.0288402962962962,146.0,33,0.19961955787184366
2025-01-05 18:00:00,0.14278,18,6,1,28.9,-3.6000000000000014,0.0,0.020421037037037,0.0,10,0.16478110347980207
2025-01-05 19:00:00,0.13695,19,6,1,28.4,-3.6000000000000014,0.0,0.015625,0.0,77,0.16020162765023305
2025-01-05 20:00:00,0.13607,20,6,1,28.2,-2.400000000000002,0.0,0.0211772962962962,0.0,67,0.1551795553952665
2025-01-05 21:00:00,0.0970699999999999,21,6,1,28.5,-0.3999999999999986,0.0,0.0169086296296296,0.0,97,0.10271254261436787
2025-01-05 22:00:00,0.0911599999999999,22,6,1,28.1,-0.2999999999999971,0.0,0.013824,0.0,100,0.11344545257522778
2025-01-05 23:00:00,0.0932,23,6,1,28.0,-0.1999999999999993,0.0,0.0111393703703703,0.0,100,0.11253321081050463
2025-01-06 00:00:00,0.099,0,0,1,27.7,-0.8000000000000007,0.0,0.0084067037037037,0.0,100,0.11877381811574106
2025-01-06 01:00:00,0.09683,1,0,1,27.4,-0.7000000000000028,0.0,0.0072263703703703,0.0,100,0.10194917300822648
2025-01-06 02:00:00,0.09495,2,0,1,27.5,-0.5,0.0,0.0076066296296296,0.0,100,0.11857135214781384
2025-01-06 03:00:00,0.09528,3,0,1,27.7,0.0,0.0,0.005832,0.0,100,0.09716080696131034
2025-01-06 04:00:00,0.0953199999999999,4,0,1,27.7,0.3000000000000007,0.0,0.0043573703703703,0.0,100,0.11320494205510012
2025-01-06 05:00:00,0.1088799999999999,5,0,1,27.8,0.3000000000000007,0.0,0.001331,0.0,100,0.14199693233479913
2025-01-06 06:00:00,0.11616,6,0,1,28.1,0.4000000000000021,0.0,0.0005787037037037,0.0,100,0.12596693880834478
2025-01-06 07:00:00,0.14618,7,0,1,28.3,0.6000000000000014,0.0,0.0002962962962962,0.0,100,0.16488412420520923
2025-01-06 08:00:00,0.14291,8,0,1,28.3,0.5,0.0,0.000254037037037,0.0,100,0.16642585147798578
2025-01-06 09:00:00,0.14037,9,0,1,28.3,0.1999999999999993,0.004,0.000512,4.0,100,0.15856568698380424
2025-01-06 10:00:00,0.1679199999999999,10,0,1,28.5,0.1999999999999993,0.004,0.0001016296296296,21.0,100,0.1828435684912493
2025-01-06 11:00:00,0.13556,11,0,1,28.9,0.5999999999999979,0.008,8.000000000000001e-06,65.0,100,0.15918066608698792
2025-01-06 12:00:00,0.1296999999999999,12,0,1,28.9,0.5999999999999979,0.012,8.000000000000001e-06,73.0,100,0.14314848881992737
2025-01-06 13:00:00,0.12731,13,0,1,28.9,0.3999999999999986,0.02,0.000216,97.0,100,0.15224736750183349
2025-01-06 14:00:00,0.12907,14,0,1,28.9,0.0,0.012,0.0002962962962962,99.0,100,0.1431170163837911
2025-01-06 15:00:00,0.13632,15,0,1,28.9,0.0,0.004,0.000729,75.0,100,0.1716887475025835
2025-01-06 16:00:00,0.15288,16,0,1,29.2,0.3000000000000007,0.0,0.002744,89.0,100,0.17341234218733997
2025-01-06 17:00:00,0.17896,17,0,1,29.3,0.4000000000000021,0.0,0.0049129999999999,42.0,100,0.20914268437388392
2025-01-06 18:00:00,0.17414,18,0,1,29.1,0.2000000000000028,0.0,0.004096,0.0,96,0.2123630528588848
2025-01-06 19:00:00,0.16118,19,0,1,27.9,-1.3000000000000007,0.0,0.014408037037037,0.0,100,0.17355143796272032
2025-01-06 20:00:00,0.1525399999999999,20,0,1,26.5,-2.8000000000000007,0.0,0.013824,0.0,100,0.1695947572008135
2025-01-06 21:00:00,0.13197,21,0,1,25.3,-3.8000000000000007,0.0,0.0252397037037037,0.0,100,0.15098086988125836
2025-01-06 22:00:00,0.12614,22,0,1,25.2,-2.6999999999999997,0.0,0.0453719629629629,0.0,100,0.11966731403924238
2025-01-06 23:00:00,0.11735,23,0,1,23.7,-2.8000000000000007,0.0,0.0534406296296296,0.0,100,0.3903189162089935
2025-01-07 00:00:00,0.12248,0,1,1,21.4,-3.900000000000002,0.0,0.054872,0.0,100,0.39370155816366065
2025-01-07 01:00:00,0.1102699999999999,1,1,1,19.1,-6.099999999999998,0.0,0.054872,0.0,100,0.3704701226755389
2025-01-07 02:00:00,0.11599,2,1,1,17.5,-6.199999999999999,0.0,0.0656133703703703,0.0,100,0.36372529974303847
2025-01-07 03:00:00,0.11443,3,1,1,16.6,-4.799999999999997,0.0,0.0952352962962962,0.0,83,0.3568438920254928
2025-01-07 04:00:00,0.11876,4,1,1,16.7,-2.400000000000002,0.0,0.0723379629629629,0.0,60,0.3827429725490602
2025-01-07 05:00:00,0.12677,5,1,1,17.7,0.1999999999999993,0.0,0.0520343703703703,0.0,52,0.39863121479493063
2025-01-07 06:00:00,0.14702,6,1,1,18.8,2.1999999999999997,0.0,0.0393039999999999,0.0,23,0.43990955095744827
2025-01-07 07:00:00,0.16952,7,1,1,19.0,2.3000000000000007,0.0,0.0297909999999999,0.0,98,0.48670919038840466
2025-01-07 08:00:00,0.15265,8,1,1,19.9,2.1999999999999997,0.0,0.0453719629629629,0.0,25,0.4437878046611361
2025-01-07 09:00:00,0.14705,9,1,1,21.2,2.3999999999999986,0.0,0.0563287037037037,15.0,12,0.440676583922567
2025-01-07 10:00:00,0.14765,10,1,1,22.4,3.3999999999999986,0.0,0.0563287037037037,128.0,97,0.4426568958333007
2025-01-07 11:00:00,0.14624,11,1,1,22.9,3.0,0.0,0.2307223703703703,195.0,80,0.4023386778844147
2025-01-07 12:00:00,0.13992,12,1,1,24.4,3.1999999999999997,0.0,0.079507,256.0,100,0.44090586141458615
2025-01-07 13:00:00,0.13892,13,1,1,26.0,3.6000000000000014,0.0,0.2704216296296295,366.0,96,0.1273794754175035
2025-01-07 14:00:00,0.13988,14,1,1,26.1,3.200000000000003,0.0,0.246098962962963,354.0,95,0.11745242851942972
2025-01-07 15:00:00,0.1510999999999999,15,1,1,26.9,2.5,0.0,0.2232802962962963,255.0,100,0.14885870692413736
2025-01-07 16:00:00,0.18,16,1,1,26.5,0.5,0.0,0.1433293703703703,149.0,85,0.17273906791077193
2025-01-07 17:00:00,0.218,17,1,1,26.3,0.1999999999999993,0.0,0.0563287037037037,103.0,100,0.23671700371028825
2025-01-07 18:00:00,0.20427,18,1,1,25.8,-1.099999999999998,0.0,0.079507,0.0,59,0.22234966373925158
2025-01-07 19:00:00,0.1880099999999999,19,1,1,25.9,-0.6000000000000014,0.0,0.0624132962962963,0.0,100,0.19192686195379746
2025-01-07 20:00:00,0.1605,20,1,1,25.6,-0.6999999999999993,0.0,0.1200663703703703,0.0,61,0.1704973886851199
2025-01-07 21:00:00,0.15475,21,1,1,26.7,0.8999999999999986,0.0,0.060853037037037,0.0,20,0.1698052231931294
2025-01-07 22:00:00,0.14292,22,1,1,26.1,0.2000000000000028,0.0,0.046656,0.0,93,0.15949923395741444
2025-01-07 23:00:00,0.14074,23,1,1,26.1,0.5,0.0,0.0534406296296296,0.0,99,0.16518274006832534
2025-01-08 00:00:00,0.13849,0,2,1,26.1,-0.5999999999999979,0.0,0.0297909999999999,0.0,100,0.1476426517253619
2025-01-08 01:00:00,0.13376,1,2,1,25.6,-0.5,0.0,0.0672536296296296,0.0,88,0.13389685240952706
2025-01-08 02:00:00,0.12668,2,2,1,25.4,-0.7000000000000028,0.0,0.075866037037037,0.0,44,0.124200536529009
2025-01-08 03:00:00,0.12617,3,2,1,25.1,-1.0,0.0,0.093165037037037,0.0,59,0.12217066996741245
2025-01-08 04:00:00,0.13578,4,2,1,24.4,-1.2000000000000028,0.0,0.0891149629629629,0.0,65,0.42337957657184766
2025-01-08 05:00:00,0.14296,5,2,1,24.2,-1.1999999999999993,0.0,0.0723379629629629,0.0,95,0.44300128664568006
2025-01-08 06:00:00,0.15983,6,2,1,24.3,-0.8000000000000007,0.0,0.050653,0.0,100,0.48138839301697117
2025-01-08 07:00:00,0.187,7,2,1,24.2,-0.1999999999999993,0.0,0.0441117037037037,0.0,99,0.5425035097501489
2025-01-08 08:00:00,0.16091,8,2,1,23.5,-0.6999999999999993,0.0,0.0428749999999999,0.0,39,0.4785256927641132
2025-01-08 09:00:00,0.15577,9,2,1,24.4,0.0999999999999978,0.0,0.0593189999999999,14.0,2,0.48094442743019283
2025-01-08 10:00:00,0.1495999999999999,10,2,1,25.3,1.1000000000000014,0.0,0.0656133703703703,143.0,8,0.1511444873190436
2025-01-08 11:00:00,0.14796,11,2,1,26.3,2.8000000000000007,0.0,0.1016296296296296,243.0,57,0.171658418081943
2025-01-08 12:00:00,0.14383,12,2,1,26.9,2.5,0.0,0.1694183703703703,302.0,81,0.14571876213347912
2025-01-08 13:00:00,0.14383,13,2,1,27.2,1.8999999999999984,0.0,0.1275167037037037,302.0,40,0.1386479372621804
2025-01-08 14:00:00,0.14549,14,2,1,27.7,1.3999999999999986,0.0,0.166375,392.0,76,0.13532718411655115
2025-01-08 15:00:00,0.1579499999999999,15,2,1,27.3,0.4000000000000021,0.0,0.1379212962962963,341.0,45,0.1622851003828733
2025-01-08 16:00:00,0.1688899999999999,16,2,1,26.1,-1.099999999999998,0.0,0.1300669629629629,264.0,21,0.16521666068129898
2025-01-08 17:00:00,0.1959,17,2,1,24.1,-3.599999999999998,0.0,0.1083039629629629,155.0,25,0.5378222084045426
2025-01-08 18:00:00,0.1858199999999999,18,2,1,21.9,-5.400000000000002,0.0,0.079507,0.0,11,0.5171409800043539
2025-01-08 19:00:00,0.17265,19,2,1,20.8,-5.300000000000001,0.0,0.0706157037037037,0.0,22,0.4850937140804166
2025-01-08 20:00:00,0.16502,20,2,1,20.1,-4.0,0.0,0.068921,0.0,28,0.4627480560084645
2025-01-08 21:00:00,0.1588,21,2,1,22.1,0.2000000000000028,0.0,0.0832626296296296,0.0,60,0.44845132194623005
2025-01-08 22:00:00,0.15386,22,2,1,21.7,0.8999999999999986,0.0,0.050653,0.0,58,0.45164345643604203
2025-01-08 23:00:00,0.14537,23,2,1,21.1,1.0,0.0,0.0492962962962962,0.0,24,0.44371757511036164
2025-01-09 00:00:00,0.18074,0,3,1,20.6,-1.5,0.0,0.054872,0.0,75,0.5057442576410166
2025-01-09 01:00:00,0.15975,1,3,1,20.2,-1.5,0.0,0.047964037037037,0.0,73,0.4532916047698234
2025-01-09 02:00:00,0.13177,2,3,1,20.8,-0.3000000000000007,0.0,0.0740879999999999,0.0,93,0.4070669186240854
2025-01-09 03:00:00,0.1266,3,3,1,21.2,0.5999999999999979,0.0,0.1152642962962962,0.0,100,0.39373447026265973
2025-01-09 04:00:00,0.13481,4,3,1,21.6,1.400000000000002,0.0,0.0891149629629629,0.0,68,0.4042038454043885
2025-01-09 05:00:00,0.16036,5,3,1,21.6,0.8000000000000007,0.0,0.093165037037037,0.0,83,0.4612883406090493
2025-01-09 06:00:00,0.19494,6,3,1,21.6,0.4000000000000021,0.0,0.0952352962962962,0.0,85,0.5269287515854671
2025-01-09 07:00:00,0.22612,7,3,1,21.6,0.0,0.0,0.0952352962962962,0.0,44,0.5775333283385293
2025-01-09 08:00:00,0.19257,8,3,1,21.6,0.0,0.0,0.0891149629629629,0.0,48,0.526081421510463
2025-01-09 09:00:00,0.20177,9,3,1,23.6,2.0,0.0,0.1200663703703703,16.0,35,0.5481618424811873
2025-01-09 10:00:00,0.15059,10,3,1,24.5,2.8999999999999986,0.0,0.097336,122.0,32,0.1581086903416818
2025-01-09 11:00:00,0.14281,11,3,1,25.3,3.6999999999999993,0.0,0.125,282.0,80,0.14741319701038477
2025-01-09 12:00:00,0.14082,12,3,1,26.5,2.8999999999999986,0.0,0.1152642962962962,355.0,21,0.12928490469310544
2025-01-09 13:00:00,0.13945,13,3,1,28.2,3.6999999999999993,0.0,0.140608,451.0,17,0.13353107133951345
2025-01-09 14:00:00,0.14019,14,3,1,28.8,3.5,0.0,0.1819629629629629,456.0,48,0.14435566729234534
2025-01-09 15:00:00,0.1472,15,3,1,28.9,2.3999999999999986,0.0,0.1819629629629629,405.0,36,0.1526910826107583
2025-01-09 16:00:00,0.16757,16,3,1,27.8,-0.3999999999999986,0.0,0.2662613703703703,277.0,59,0.1619616146609518
2025-01-09 17:00:00,0.22931,17,3,1,26.8,-2.0,0.0,0.1460856296296296,144.0,61,0.26217333240631613
2025-01-09 18:00:00,0.201,18,3,1,25.2,-3.6999999999999993,0.0,0.1917672962962963,0.0,67,0.1981536995798834
2025-01-09 19:00:00,0.1820399999999999,19,3,1,25.6,-2.1999999999999997,0.0,0.132651,0.0,87,0.1923414483855517
2025-01-09 20:00:00,0.16379,20,3,1,25.2,-1.6000000000000014,0.0,0.1724986296296296,0.0,92,0.1672677303572781
2025-01-09 21:00:00,0.1553199999999999,21,3,1,27.9,2.6999999999999997,0.0,0.1225166296296296,0.0,30,0.17125836568165217
2025-01-09 22:00:00,0.17488,22,3,1,28.2,2.599999999999998,0.0,0.1200663703703703,0.0,26,0.18618507220989253
2025-01-09 23:00:00,0.1518499999999999,23,3,1,28.4,3.1999999999999997,0.0,0.110592,0.0,19,0.17173149549132832
2025-01-10 00:00:00,0.11873,0,4,1,27.9,0.0,0.0,0.1083039629629629,0.0,15,0.12182116231845376
